Date,Index,% Change
28-04-2022,"2,403",-0.91%
29-04-2022,"2,404",0.04%
03-05-2022,"2,412",0.33%
04-05-2022,"2,485",3.03%
05-05-2022,"2,644",6.40%
06-05-2022,"2,718",2.80%
09-05-2022,"2,831",4.16%
10-05-2022,"2,939",3.81%
11-05-2022,"3,052",3.84%
12-05-2022,"3,117",2.13%
13-05-2022,"3,104",-0.42%
16-05-2022,"3,085",-0.61%
17-05-2022,"3,095",0.32%
18-05-2022,"3,189",3.04%
19-05-2022,"3,289",3.14%
20-05-2022,"3,344",1.67%
23-05-2022,"3,369",0.75%
24-05-2022,"3,253",-3.44%
25-05-2022,"3,127",-3.87%
26-05-2022,"2,933",-6.20%
27-05-2022,"2,681",-8.59%
30-05-2022,"2,571",-4.10%
31-05-2022,"2,566",-0.19%
01-06-2022,"2,633",2.61%
06-06-2022,"2,560",-2.77%
07-06-2022,"2,514",-1.80%
08-06-2022,"2,410",-4.14%
09-06-2022,"2,342",-2.82%
10-06-2022,"2,320",-0.94%
13-06-2022,"2,260",-2.59%
14-06-2022,"2,284",1.06%
15-06-2022,"2,387",4.51%
16-06-2022,"2,462",3.14%
17-06-2022,"2,578",4.71%
20-06-2022,"2,596",0.70%
21-06-2022,"2,484",-4.31%
22-06-2022,"2,349",-5.43%
23-06-2022,"2,354",0.21%
24-06-2022,"2,331",-0.98%
27-06-2022,"2,295",-1.54%
28-06-2022,"2,204",-3.97%
29-06-2022,"2,186",-0.82%
30-06-2022,"2,240",2.47%
01-07-2022,"2,214",-1.16%
04-07-2022,"2,159",-2.48%
05-07-2022,"2,098",-2.83%
06-07-2022,"2,043",-2.62%
07-07-2022,"2,073",1.47%
08-07-2022,"2,067",-0.29%
11-07-2022,"2,081",0.68%
12-07-2022,"2,013",-3.27%
13-07-2022,"2,002",-0.55%
14-07-2022,"2,010",0.40%
15-07-2022,"2,150",6.97%
18-07-2022,"2,162",0.56%
19-07-2022,"2,145",-0.79%
20-07-2022,"2,113",-1.49%
21-07-2022,"2,118",0.24%
22-07-2022,"2,146",1.32%
25-07-2022,"2,114",-1.49%
26-07-2022,"2,061",-2.51%
27-07-2022,"2,007",-2.62%
28-07-2022,"1,945",-3.09%
29-07-2022,"1,895",-2.57%
01-08-2022,"1,872",-1.21%
02-08-2022,"1,817",-2.94%
03-08-2022,"1,731",-4.73%
04-08-2022,"1,603",-7.39%
05-08-2022,"1,560",-2.68%
08-08-2022,"1,566",0.38%
09-08-2022,"1,564",-0.13%
10-08-2022,"1,592",1.79%
11-08-2022,"1,556",-2.26%
12-08-2022,"1,477",-5.08%
15-08-2022,"1,404",-4.94%
16-08-2022,"1,387",-1.21%
17-08-2022,"1,394",0.50%
18-08-2022,"1,320",-5.31%
19-08-2022,"1,279",-3.11%
22-08-2022,"1,270",-0.70%
23-08-2022,"1,271",0.08%
24-08-2022,"1,213",-4.56%
25-08-2022,"1,123",-7.42%
26-08-2022,"1,082",-3.65%
30-08-2022,"1,017",-6.01%
31-08-2022,965,-5.11%
01-09-2022,"1,002",3.83%
02-09-2022,"1,086",8.38%
05-09-2022,"1,133",4.33%
06-09-2022,"1,114",-1.68%
07-09-2022,"1,133",1.71%
08-09-2022,"1,178",3.97%
09-09-2022,"1,213",2.97%
12-09-2022,"1,256",3.54%
13-09-2022,"1,408",12.10%
14-09-2022,"1,595",13.28%
15-09-2022,"1,612",1.07%
16-09-2022,"1,553",-3.66%
20-09-2022,"1,729",11.33%
21-09-2022,"1,746",0.98%
22-09-2022,"1,720",-1.49%
23-09-2022,"1,816",5.58%
26-09-2022,"1,813",-0.17%
27-09-2022,"1,807",-0.33%
28-09-2022,"1,799",-0.44%
29-09-2022,"1,757",-2.33%
30-09-2022,"1,760",0.17%
03-10-2022,"1,788",1.59%
04-10-2022,"1,865",4.31%
05-10-2022,"1,996",7.02%
06-10-2022,"1,992",-0.20%
07-10-2022,"1,961",-1.56%
10-10-2022,"1,944",-0.87%
11-10-2022,"1,904",-2.06%
12-10-2022,"1,873",-1.63%
13-10-2022,"1,818",-2.94%
14-10-2022,"1,838",1.10%
17-10-2022,"1,843",0.27%
18-10-2022,"1,875",1.74%
19-10-2022,"1,871",-0.21%
20-10-2022,"1,837",-1.82%
21-10-2022,"1,819",-0.98%
24-10-2022,"1,797",-1.21%
25-10-2022,"1,755",-2.34%
26-10-2022,"1,706",-2.79%
27-10-2022,"1,612",-5.51%
28-10-2022,"1,534",-4.84%
30-10-2022,"1,463",-4.63%
31-10-2022,"1,377",-5.88%
01-11-2022,"1,321",-4.07%
02-11-2022,"1,290",-2.35%
03-11-2022,"1,323",2.56%
06-11-2022,"1,337",1.06%
07-11-2022,"1,356",1.42%
08-11-2022,"1,393",2.73%
09-11-2022,"1,390",-0.22%
10-11-2022,"1,355",-2.52%
13-11-2022,"1,325",-2.21%
14-11-2022,"1,300",-1.89%
15-11-2022,"1,288",-0.92%
16-11-2022,"1,228",-4.66%
17-11-2022,"1,189",-3.18%
20-11-2022,"1,177",-1.01%
21-11-2022,"1,149",-2.38%
22-11-2022,"1,184",3.05%
23-11-2022,"1,242",4.90%
24-11-2022,"1,324",6.60%
27-11-2022,"1,347",1.74%
28-11-2022,"1,327",-1.48%
29-11-2022,"1,355",2.11%
30-11-2022,"1,338",-1.25%
01-12-2022,"1,324",-1.05%
04-12-2022,"1,323",-0.08%
05-12-2022,"1,340",1.28%
06-12-2022,"1,373",2.46%
07-12-2022,"1,385",0.87%
08-12-2022,"1,386",0.07%
11-12-2022,"1,361",-1.80%
12-12-2022,"1,357",-0.29%
13-12-2022,"1,401",3.24%
14-12-2022,"1,528",9.06%
15-12-2022,"1,560",2.09%
18-12-2022,"1,548",-0.77%
19-12-2022,"1,548",0.00%
20-12-2022,"1,596",3.10%
21-12-2022,"1,650",3.38%
22-12-2022,"1,650",0.00%
23-12-2022,"1,515",-8.18%
02-01-2023,"1,250",-17.49%
03-01-2023,"1,250",0.00%
04-01-2023,"1,176",-5.92%
05-01-2023,"1,130",-3.91%
06-01-2023,"1,130",0.00%
08-01-2023,"1,139",0.80%
09-01-2023,"1,096",-3.78%
10-01-2023,"1,043",-4.84%
11-01-2023,976,-6.42%
12-01-2023,976,0.00%
13-01-2023,946,-3.07%
15-01-2023,946,0.00%
16-01-2023,946,0.00%
17-01-2023,874,-7.61%
18-01-2023,801,-8.35%
19-01-2023,801,0.00%
20-01-2023,763,-4.74%
22-01-2023,740,-3.01%
23-01-2023,721,-2.57%
24-01-2023,703,-2.50%
25-01-2023,677,-3.70%
26-01-2023,677,0.00%
27-01-2023,676,-0.15%
29-01-2023,680,0.59%
30-01-2023,680,0.00%
31-01-2023,668,-1.76%
01-02-2023,668,0.00%
02-02-2023,621,-7.04%
03-02-2023,621,0.00%
05-02-2023,608,-2.09%
06-02-2023,608,0.00%
07-02-2023,603,-0.82%
08-02-2023,592,-1.82%
09-02-2023,602,1.69%
10-02-2023,602,0.00%
12-02-2023,616,2.33%
13-02-2023,616,0.00%
14-02-2023,541,-12.18%
15-02-2023,541,0.00%
16-02-2023,530,-2.03%
17-02-2023,538,1.51%
19-02-2023,552,2.60%
20-02-2023,552,0.00%
21-02-2023,674,22.10%
22-02-2023,674,0.00%
23-02-2023,883,31.01%
24-02-2023,883,0.00%
26-02-2023,935,5.89%
27-02-2023,990,5.88%
28-02-2023,"1,099",11.01%
01-03-2023,"1,145",4.19%
02-03-2023,"1,211",5.76%
03-03-2023,"1,211",0.00%
06-03-2023,"1,298",7.18%
07-03-2023,"1,298",0.00%
08-03-2023,"1,327",2.23%
09-03-2023,"1,379",3.92%
10-03-2023,"1,424",3.26%
12-03-2023,"1,465",2.88%
13-03-2023,"1,465",0.00%
14-03-2023,"1,587",8.33%
15-03-2023,"1,603",1.01%
16-03-2023,"1,560",-2.68%
17-03-2023,"1,535",-1.60%
20-03-2023,"1,542",0.46%
21-03-2023,"1,512",-1.95%
22-03-2023,"1,484",-1.85%
23-03-2023,"1,484",0.00%
24-03-2023,"1,489",0.34%
27-03-2023,"1,456",-2.22%
28-03-2023,"1,402",-3.71%
29-03-2023,"1,407",0.36%
30-03-2023,"1,403",-0.28%
31-03-2023,"1,389",-1.00%
03-04-2023,"1,412",1.66%
04-04-2023,"1,473",4.32%
05-04-2023,"1,525",3.53%
06-04-2023,"1,560",2.30%
11-04-2023,"1,507",-3.40%
12-04-2023,"1,463",-2.92%
13-04-2023,"1,463",0.00%
14-04-2023,"1,435",-1.91%
17-04-2023,"1,412",-1.60%
18-04-2023,"1,368",-3.12%
19-04-2023,"1,372",0.29%
20-04-2023,"1,432",4.37%
21-04-2023,"1,504",5.03%
24-04-2023,"1,517",0.86%
25-04-2023,"1,510",-0.46%
26-04-2023,"1,536",1.72%
27-04-2023,"1,581",2.93%
28-04-2023,"1,576",-0.32%
02-05-2023,"1,552",-1.52%
03-05-2023,"1,558",0.39%
04-05-2023,"1,545",-0.83%
05-05-2023,"1,558",0.84%
09-05-2023,"1,598",2.57%
10-05-2023,"1,640",2.63%
11-05-2023,"1,608",-1.95%
12-05-2023,"1,558",-3.11%
15-05-2023,"1,522",-2.31%
16-05-2023,"1,476",-3.02%
17-05-2023,"1,425",-3.46%
18-05-2023,"1,402",-1.61%
19-05-2023,"1,384",-1.28%
22-05-2023,"1,365",-1.37%
23-05-2023,"1,348",-1.25%
24-05-2023,"1,295",-3.93%
25-05-2023,"1,215",-6.18%
26-05-2023,"1,172",-3.54%
30-05-2023,"1,123",-4.18%
31-05-2023,977,-13.00%
01-06-2023,937,-4.09%
02-06-2023,919,-1.92%
05-06-2023,939,2.18%
06-06-2023,"1,016",8.20%
07-06-2023,"1,039",2.26%
08-06-2023,"1,040",0.10%
09-06-2023,"1,055",1.44%
12-06-2023,"1,056",0.09%
13-06-2023,"1,074",1.70%
14-06-2023,"1,079",0.47%
15-06-2023,"1,094",1.39%
16-06-2023,"1,076",-1.65%
19-06-2023,"1,065",-1.02%
20-06-2023,"1,078",1.22%
21-06-2023,"1,138",5.57%
22-06-2023,"1,216",6.85%
23-06-2023,"1,240",1.97%
26-06-2023,"1,233",-0.56%
27-06-2023,"1,183",-4.06%
28-06-2023,"1,138",-3.80%
29-06-2023,"1,112",-2.28%
30-06-2023,"1,091",-1.89%
03-07-2023,"1,068",-2.11%
04-07-2023,"1,044",-2.25%
05-07-2023,994,-4.79%
06-07-2023,993,-0.10%
07-07-2023,"1,009",1.61%
10-07-2023,"1,024",1.49%
11-07-2023,"1,032",0.78%
12-07-2023,"1,088",5.43%
13-07-2023,"1,103",1.38%
14-07-2023,"1,090",-1.18%
17-07-2023,"1,073",-1.56%
18-07-2023,"1,037",-3.36%
19-07-2023,"1,004",-3.18%
20-07-2023,977,-2.69%
21-07-2023,978,0.10%
24-07-2023,967,-1.12%
25-07-2023,962,-0.52%
26-07-2023,"1,067",10.91%
27-07-2023,"1,097",2.81%
28-07-2023,"1,110",1.19%
31-07-2023,"1,127",1.53%
01-08-2023,"1,150",2.04%
02-08-2023,"1,123",-2.35%
03-08-2023,"1,128",0.45%
04-08-2023,"1,136",0.71%
07-08-2023,"1,145",0.79%
08-08-2023,"1,142",-0.26%
09-08-2023,"1,144",0.18%
10-08-2023,"1,137",-0.61%
11-08-2023,"1,129",-0.70%
14-08-2023,"1,135",0.53%
15-08-2023,"1,166",2.73%
16-08-2023,"1,233",5.75%
17-08-2023,"1,247",1.14%
18-08-2023,"1,237",-0.80%
21-08-2023,"1,223",-1.13%
22-08-2023,"1,194",-2.37%
23-08-2023,"1,151",-3.60%
24-08-2023,"1,110",-3.56%
25-08-2023,"1,080",-2.70%
29-08-2023,"1,107",2.50%
30-08-2023,"1,094",-1.17%
31-08-2023,"1,086",-0.73%
01-09-2023,"1,065",-1.93%
04-09-2023,"1,083",1.69%
05-09-2023,"1,063",-1.85%
06-09-2023,"1,081",1.69%
07-09-2023,"1,141",5.55%
08-09-2023,"1,186",3.94%
11-09-2023,"1,209",1.94%
12-09-2023,"1,235",2.15%
13-09-2023,"1,290",4.45%
14-09-2023,"1,340",3.88%
15-09-2023,"1,381",3.06%
18-09-2023,"1,439",4.20%
19-09-2023,"1,526",6.05%
20-09-2023,"1,584",3.80%
21-09-2023,"1,569",-0.95%
22-09-2023,"1,593",1.53%
25-09-2023,"1,614",1.32%
26-09-2023,"1,694",4.96%
27-09-2023,"1,752",3.42%
28-09-2023,"1,716",-2.05%
29-09-2023,"1,701",-0.87%
02-10-2023,"1,737",2.12%
03-10-2023,"1,780",2.48%
04-10-2023,"1,778",-0.11%
05-10-2023,"1,827",2.76%
06-10-2023,"1,929",5.58%
09-10-2023,"1,991",3.21%
10-10-2023,"1,983",-0.40%
11-10-2023,"1,948",-1.77%
12-10-2023,"1,935",-0.67%
13-10-2023,"1,945",0.52%
16-10-2023,"1,972",1.39%
17-10-2023,"2,058",4.36%
18-10-2023,"2,105",2.28%
19-10-2023,"2,071",-1.62%
20-10-2023,"2,046",-1.21%
23-10-2023,"2,017",-1.42%
24-10-2023,"1,949",-3.37%
25-10-2023,"1,832",-6.00%
26-10-2023,"1,662",-9.28%
27-10-2023,"1,563",-5.96%
30-10-2023,"1,502",-3.90%
31-10-2023,"1,459",-2.86%
01-11-2023,"1,401",-3.98%
02-11-2023,"1,385",-1.14%
03-11-2023,"1,462",5.56%
06-11-2023,"1,523",4.17%
07-11-2023,"1,559",2.36%
08-11-2023,"1,530",-1.86%
09-11-2023,"1,598",4.44%
10-11-2023,"1,643",2.82%
13-11-2023,"1,655",0.73%
14-11-2023,"1,662",0.42%
15-11-2023,"1,688",1.56%
16-11-2023,"1,758",4.15%
17-11-2023,"1,820",3.53%
20-11-2023,"1,817",-0.16%
21-11-2023,"1,796",-1.16%
22-11-2023,"1,755",-2.28%
23-11-2023,"1,855",5.70%
24-11-2023,"2,102",13.32%
27-11-2023,"2,259",7.47%
28-11-2023,"2,391",5.84%
29-11-2023,"2,696",12.76%
30-11-2023,"2,937",8.94%
01-12-2023,"3,192",8.68%
04-12-2023,"3,346",4.82%
05-12-2023,"3,143",-6.07%
06-12-2023,"2,848",-9.39%
07-12-2023,"2,495",-12.39%
08-12-2023,"2,483",-0.48%
11-12-2023,"2,509",1.05%
12-12-2023,"2,551",1.67%
13-12-2023,"2,438",-4.43%
14-12-2023,"2,411",-1.11%
15-12-2023,"2,348",-2.61%
18-12-2023,"2,288",-2.56%
19-12-2023,"2,219",-3.02%
20-12-2023,"2,150",-3.11%
21-12-2023,"2,087",-2.93%
22-12-2023,"2,094",0.34%
02-01-2024,"2,093",-0.05%
03-01-2024,"2,091",-0.10%
04-01-2024,"2,086",-0.24%
05-01-2024,"2,110",1.15%
08-01-2024,"2,022",-4.17%
09-01-2024,"1,875",-7.27%
10-01-2024,"1,664",-11.25%
11-01-2024,"1,554",-6.61%
12-01-2024,"1,460",-6.05%
15-01-2024,"1,360",-6.85%
16-01-2024,"1,324",-2.65%
17-01-2024,"1,308",-1.21%
18-01-2024,"1,357",3.75%
19-01-2024,"1,503",10.76%
22-01-2024,"1,518",1.00%
23-01-2024,"1,473",-2.96%
24-01-2024,"1,507",2.31%
25-01-2024,"1,499",-0.53%
26-01-2024,"1,518",1.27%
29-01-2024,"1,460",-3.82%
30-01-2024,"1,397",-4.32%
31-01-2024,"1,398",0.07%
01-02-2024,"1,388",-0.72%
02-02-2024,"1,407",1.37%
05-02-2024,"1,436",2.06%
06-02-2024,"1,516",5.57%
07-02-2024,"1,487",-1.91%
08-02-2024,"1,473",-0.94%
09-02-2024,"1,545",4.89%
12-02-2024,"1,572",1.75%
13-02-2024,"1,585",0.83%
14-02-2024,"1,582",-0.19%
15-02-2024,"1,581",-0.06%
16-02-2024,"1,610",1.83%
19-02-2024,"1,629",1.18%
20-02-2024,"1,632",0.18%
21-02-2024,"1,676",2.70%
22-02-2024,"1,752",4.53%
23-02-2024,"1,866",6.51%
26-02-2024,"1,871",0.27%
27-02-2024,"1,899",1.50%
28-02-2024,"2,041",7.48%
29-02-2024,"2,111",3.43%
01-03-2024,"2,203",4.36%
04-03-2024,"2,297",4.27%
05-03-2024,"2,291",-0.26%
06-03-2024,"2,176",-5.02%
07-03-2024,"2,251",3.45%
08-03-2024,"2,345",4.18%
11-03-2024,"2,377",1.36%
12-03-2024,"2,315",-2.61%
13-03-2024,"2,370",2.38%
14-03-2024,"2,350",-0.84%
15-03-2024,"2,374",1.02%
18-03-2024,"2,419",1.90%
19-03-2024,"2,392",-1.12%
20-03-2024,"2,284",-4.52%
21-03-2024,"2,240",-1.93%
22-03-2024,"2,196",-1.96%
25-03-2024,"2,123",-3.32%
26-03-2024,"1,989",-6.31%
27-03-2024,"1,845",-7.24%
28-03-2024,"1,821",-1.30%
02-04-2024,"1,714",-5.88%
03-04-2024,"1,711",-0.18%
04-04-2024,"1,669",-2.45%
05-04-2024,"1,628",-2.46%
08-04-2024,"1,594",-2.09%
09-04-2024,"1,570",-1.51%
10-04-2024,"1,587",1.08%
11-04-2024,"1,690",6.49%
12-04-2024,"1,729",2.31%
15-04-2024,"1,730",0.06%
16-04-2024,"1,779",2.83%
17-04-2024,"1,844",3.65%
18-04-2024,"1,901",3.09%
19-04-2024,"1,919",0.95%
22-04-2024,"1,882",-1.93%
23-04-2024,"1,804",-4.14%
24-04-2024,"1,774",-1.66%
25-04-2024,"1,743",-1.75%
26-04-2024,"1,721",-1.26%
29-04-2024,"1,684",-2.15%
30-04-2024,"1,685",0.06%
01-05-2024,"1,688",0.18%
02-05-2024,"1,774",5.09%
03-05-2024,"1,876",5.75%
07-05-2024,"2,083",11.03%
08-05-2024,"2,203",5.76%
09-05-2024,"2,166",-1.68%
10-05-2024,"2,003",-7.53%
13-05-2024,"2,066",3.15%
14-05-2024,"1,993",-3.53%
15-05-2024,"1,889",-5.22%
16-05-2024,"1,817",-3.81%
17-05-2024,"1,844",1.49%
20-05-2024,"1,811",-1.79%
21-05-2024,"1,829",0.99%
22-05-2024,"1,804",-1.37%
23-05-2024,"1,798",-0.33%
24-05-2024,"1,797",-0.06%
27-05-2024,"1,771",-1.45%
28-05-2024,"1,784",0.73%
29-05-2024,"1,790",0.34%
30-05-2024,"1,801",0.61%
31-05-2024,"1,815",0.78%
03-06-2024,"1,808",-0.39%
04-06-2024,"1,813",0.28%
05-06-2024,"1,852",2.15%
06-06-2024,"1,869",0.92%
07-06-2024,"1,881",0.64%
10-06-2024,"1,883",0.11%
11-06-2024,"1,831",-2.76%
13-06-2024,1942,6.06%
14-06-2024,1948,0.31%
17-06-2024,1948,0.00%
18-06-2024,1961,0.67%
19-06-2024,1943,-0.92%
20-06-2024,1984,2.11%
21-06-2024,1997,0.66%
24-06-2024,1973,-1.20%
25-06-2024,1926,-2.38%
26-06-2024,1964,1.97%
27-06-2024,2031,3.41%
28-06-2024,2050,0.94%
01-07-2024,2158,5.27%
02-07-2024,2179,0.97%
03-07-2024,2064,-5.28%
04-07-2024,2021,-2.08%
05-07-2024,1966,-2.72%
08-07-2024,1940,-1.32%
09-07-2024,1894,-2.37%
10-07-2024,1939,2.38%
11-07-2024,1947,0.41%
12-07-2024,1997,2.57%
15-07-2024,1993,-0.20%
16-07-2024,1942,-2.56%
17-07-2024,1890,-2.68%
18-07-2024,1912,1.16%
19-07-2024,1902,-0.52%
22-07-2024,1896,-0.32%
23-07-2024,1869,-1.42%
24-07-2024,1864,-0.27%
25-07-2024,1834,-1.61%
26-07-2024,1808,-1.42%
29-07-2024,1797,-0.61%
30-07-2024,1762,-1.95%
31-07-2024,1708,-3.06%
01-08-2024,1668,-2.34%
02-08-2024,1675,0.42%
05-08-2024,1677,0.12%
06-08-2024,1685,0.48%
07-08-2024,1698,0.77%
08-08-2024,1683,-0.88%
09-08-2024,1670,-0.77%
12-08-2024,1655,-0.90%
13-08-2024,1670,0.91%
14-08-2024,1728,3.47%
15-08-2024,1692,-2.08%
16-08-2024,1691,-0.06%
19-08-2024,1708,1.01%
20-08-2024,1735,1.58%
21-08-2024,1759,1.38%
22-08-2024,1768,0.51%
23-08-2024,1762,-0.34%
27-08-2024,1721,-2.33%
28-08-2024,1755,1.98%
29-08-2024,1827,4.10%
30-08-2024,1814,-0.71%
02-09-2024,1919,5.79%
03-09-2024,1947,1.46%
04-09-2024,1902,-2.31%
05-09-2024,1919,0.89%
06-09-2024,1941,1.15%
09-09-2024,1958,0.88%
10-09-2024,1941,-0.87%
11-09-2024,1963,1.13%
12-09-2024,1927,-1.83%
13-09-2024,1890,-1.92%
16-09-2024,1896,0.32%
17-09-2024,1901,0.26%
18-09-2024,1890,-0.58%
19-09-2024,1976,4.55%
20-09-2024,1977,0.05%
23-09-2024,1999,1.11%
24-09-2024,2014,0.75%
25-09-2024,2016,0.10%
26-09-2024,2091,3.72%
27-09-2024,2110,0.91%
30-09-2024,2084,-1.23%
01-10-2024,2030,-2.59%
02-10-2024,1978,-2.56%
03-10-2024,1941,-1.87%
04-10-2024,1928,-0.67%
08-10-2024,1860,-3.53%
09-10-2024,1799,-3.28%
10-10-2024,1790,-0.50%
14-10-2024,1814,1.34%
15-10-2024,1766,-2.65%
16-10-2024,1676,-5.10%
17-10-2024,1594,-4.89%
18-10-2024,1576,-1.13%
21-10-2024,1546,-1.90%
22-10-2024,1480,-4.27%
23-10-2024,1445,-2.36%
24-10-2024,1417,-1.94%
25-10-2024,1410,-0.49%
28-10-2024,1382,-1.99%
29-10-2024,1402,1.45%
30-10-2024,1395,-0.50%
31-10-2024,1388,-0.50%
01-11-2024,1378,-0.72%
04-11-2024,1374,-0.29%
05-11-2024,1405,2.26%
06-11-2024,1427,1.57%
07-11-2024,1451,1.68%
08-11-2024,1495,3.03%
11-11-2024,1558,4.21%
12-11-2024,1634,4.88%
13-11-2024,1630,-0.24%
14-11-2024,1692,3.80%
15-11-2024,1785,5.50%
18-11-2024,1756,-1.62%
19-11-2024,1627,-7.35%
20-11-2024,1616,-0.68%
21-11-2024,1576,-2.48%
22-11-2024,1537,-2.47%
25-11-2024,1529,-0.52%
26-11-2024,1581,3.40%
27-11-2024,1509,-4.55%
28-11-2024,1419,-5.96%
29-11-2024,1354,-4.58%
02-12-2024,1298,-4.14%
03-12-2024,1237,-4.70%
04-12-2024,1180,-4.61%
05-12-2024,1160,-1.69%
06-12-2024,1167,0.60%
09-12-2024,1168,0.09%
10-12-2024,1156,-1.03%
12-12-2024,1055,-8.74%
13-12-2024,1051,-0.38%
16-12-2024,1071,1.90%
19-12-2024,976,-8.87%
20-12-2024,990,1.43%
23-12-2024,994,0.40%
24-12-2024,997,0.30%
02-01-2025,1029,3.21%
03-01-2025,1072,4.18%
06-01-2025,1043,-2.71%
07-01-2025,1015,-2.68%
08-01-2025,966,-4.83%
09-01-2025,969,0.31%
10-01-2025,1048,8.15%
13-01-2025,1093,4.29%
14-01-2025,1080,-1.19%
15-01-2025,1063,-1.57%
16-01-2025,1023,-3.76%
17-01-2025,987,-3.52%
20-01-2025,957,-3.04%
21-01-2025,928,-3.03%
22-01-2025,893,-3.77%
23-01-2025,824,-7.73%
24-01-2025,778,-5.58%
27-01-2025,761,-2.19%
28-01-2025,746,-1.97%
29-01-2025,726,-2.68%
30-01-2025,715,-1.52%
31-01-2025,735,2.80%
03-02-2025,738,0.41%
04-02-2025,753,2.03%
05-02-2025,771,2.39%
06-02-2025,793,2.85%
07-02-2025,815,2.77%
10-02-2025,809,-0.74%
11-02-2025,801,-0.99%
12-02-2025,776,-3.12%
13-02-2025,780,0.52%
14-02-2025,792,1.54%
17-02-2025,806,1.77%
18-02-2025,841,4.34%
19-02-2025,904,7.49%
20-02-2025,941,4.09%
21-02-2025,981,4.25%
24-02-2025,1002,2.14%
25-02-2025,1039,3.69%
26-02-2025,1112,7.03%
27-02-2025,1159,4.23%
28-02-2025,1229,6.04%
03-03-2025,1276,3.82%
04-03-2025,1262,-1.10%
05-03-2025,1228,-2.69%
06-03-2025,1286,4.72%
07-03-2025,1400,8.86%
10-03-2025,1424,1.71%
11-03-2025,1436,0.84%
12-03-2025,1559,8.57%
13-03-2025,1650,5.84%
14-03-2025,1669,1.15%
17-03-2025,1658,-0.66%
18-03-2025,1650,-0.48%
19-03-2025,1637,-0.79%
20-03-2025,1635,-0.12%
21-03-2025,1643,0.49%
24-03-2025,1652,0.55%
25-03-2025,1642,-0.61%
26-03-2025,1634,-0.49%
27-03-2025,1621,-0.80%
28-03-2025,1602,-1.17%
31-03-2025,1598,-0.25%
01-04-2025,1587,-0.69%
02-04-2025,1583,-0.25%
03-04-2025,1540,-2.72%
04-04-2025,1489,-3.31%
07-04-2025,1401,-5.91%
08-04-2025,1342,-4.21%
09-04-2025,1259,-6.18%
10-04-2025,1269,0.79%
11-04-2025,1274,0.39%
14-04-2025,1282,0.63%
15-04-2025,1263,-1.48%
16-04-2025,1241,-1.74%
17-04-2025,1261,1.61%
22-04-2025,1261,0.00%
23-04-2025,1300,3.09%
24-04-2025,1353,4.08%
25-04-2025,1373,1.48%
28-04-2025,1403,2.18%
29-04-2025,1398,-0.36%
30-04-2025,1386,-0.86%
01-05-2025,1411,1.80%
02-05-2025,1421,0.71%
06-05-2025,1406,-1.06%
07-05-2025,1374,-2.28%
08-05-2025,1316,-4.22%
09-05-2025,1299,-1.29%
12-05-2025,1304,0.38%
13-05-2025,1280,-1.84%
14-05-2025,1267,-1.02%
15-05-2025,1305,3.00%
16-05-2025,1388,6.36%
19-05-2025,1347,-2.95%
20-05-2025,1340,-0.52%
21-05-2025,1337,-0.22%
22-05-2025,1341,0.30%
23-05-2025,1340,-0.07%
27-05-2025,1296,-3.28%
28-05-2025,1303,0.54%
29-05-2025,1353,3.84%
30-05-2025,1418,4.80%
02-06-2025,1422,0.28%
03-06-2025,1430,0.56%
04-06-2025,1489,4.13%
05-06-2025,1626,9.20%
06-06-2025,1633,0.43%
09-06-2025,1691,3.55%
10-06-2025,1680,-0.65%
11-06-2025,1738,3.45%
12-06-2025,1904,9.55%
13-06-2025,1968,3.36%
16-06-2025,1975,0.36%
17-06-2025,1952,-1.16%
18-06-2025,1874,-4.00%
19-06-2025,1751,-6.56%
20-06-2025,1689,-3.54%
23-06-2025,1674,-0.89%
24-06-2025,1681,0.42%
25-06-2025,1665,-0.95%
26-06-2025,1553,-6.73%
27-06-2025,1521,-2.06%
30-06-2025,1489,-2.10%
01-07-2025,1458,-2.08%
02-07-2025,1443,-1.03%
03-07-2025,1434,-0.62%
04-07-2025,1436,0.14%
07-07-2025,1436,0.00%
08-07-2025,1431,-0.35%
09-07-2025,1423,-0.56%
10-07-2025,1465,2.95%
11-07-2025,1663,13.52%
14-07-2025,1783,7.22%
15-07-2025,1866,4.66%
16-07-2025,1906,2.14%
17-07-2025,2030,6.51%
18-07-2025,2052,1.08%
21-07-2025,2016,-1.75%
22-07-2025,2035,0.94%
23-07-2025,2120,4.18%
24-07-2025,2258,6.51%
25-07-2025,2257,-0.04%
28-07-2025,2226,-1.37%
29-07-2025,2109,-5.26%
30-07-2025,1995,-5.41%
31-07-2025,2003,0.40%
01-08-2025,2018,0.75%
04-08-2025,1970,-2.38%
05-08-2025,1921,-2.49%
06-08-2025,1994,3.80%
07-08-2025,2008,0.70%
08-08-2025,2051,2.14%
11-08-2025,2038,-0.63%
12-08-2025,2017,-1.03%
13-08-2025,2025,0.40%
14-08-2025,2039,0.69%
15-08-2025,2044,0.25%
18-08-2025,2022,-1.08%
19-08-2025,1964,-2.87%
20-08-2025,1927,-1.88%
21-08-2025,1893,-1.76%
22-08-2025,1944,2.69%
26-08-2025,2041,4.99%
27-08-2025,2046,0.24%
28-08-2025,2017,-1.42%
29-08-2025,2025,0.40%
01-09-2025,2024,-0.05%
02-09-2025,1986,-1.88%
03-09-2025,1940,-2.32%
04-09-2025,1963,1.19%
05-09-2025,1979,0.82%
